Picture_Path,Labels,red_blood_cell,difficult,gametocyte,trophozoite,ring,schizont,leukocyte
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1248.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_125.png,"['red blood cell\n', 'gametocyte\n', 'trophozoite']",1,0,1,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1250.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1251.png,"['red blood cell\n', 'difficult\n', 'trophozoite']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1252.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1253.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1254.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1255.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1256.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_126.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1260.png,"['red blood cell\n', 'leukocyte\n', 'ring\n', 'trophozoite']",1,0,0,1,1,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1262.png,"['red blood cell\n', 'schizont\n', 'difficult']",1,1,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1264.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1265.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1266.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1267.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1268.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_127.png,"['red blood cell\n', 'trophozoite\n', 'schizont']",1,0,0,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1270.png,"['red blood cell\n', 'ring\n', 'trophozoite']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1271.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1272.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1273.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1274.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1275.png,"['red blood cell\n', 'leukocyte\n', 'trophozoite\n', 'ring']",1,0,0,1,1,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1277.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1278.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1279.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_128.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1281.png,"['red blood cell\n', 'trophozoite\n', 'difficult']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1282.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1283.png,"['red blood cell\n', 'leukocyte']",1,0,0,0,0,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1284.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1285.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1286.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1288.png,"['red blood cell\n', 'trophozoite\n', 'ring']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_129.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1291.png,"['red blood cell\n', 'difficult\n', 'trophozoite']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1292.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1293.png,"['red blood cell\n', 'difficult\n', 'trophozoite']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1294.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1295.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1297.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1298.png,"['red blood cell\n', 'schizont\n', 'difficult']",1,1,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1299.png,"['red blood cell\n', 'difficult\n', 'trophozoite\n', 'gametocyte']",1,1,1,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1301.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1302.png,"['red blood cell\n', 'trophozoite\n', 'ring\n', 'difficult\n', 'gametocyte']",1,1,1,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1303.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1305.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1307.png,"['red blood cell\n', 'schizont\n', 'gametocyte']",1,0,1,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1308.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1309.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_131.png,"['red blood cell\n', 'gametocyte\n', 'trophozoite']",1,0,1,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1310.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1312.png,"['red blood cell\n', 'trophozoite\n', 'gametocyte']",1,0,1,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1313.png,"['red blood cell\n', 'trophozoite\n', 'ring']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1314.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1316.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1317.png,"['red blood cell\n', 'schizont\n', 'trophozoite']",1,0,0,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1318.png,"['red blood cell\n', 'trophozoite\n', 'ring\n', 'gametocyte\n', 'difficult']",1,1,1,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_132.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1320.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1321.png,"['red blood cell\n', 'trophozoite\n', 'difficult']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1323.png,"['red blood cell\n', 'trophozoite\n', 'schizont']",1,0,0,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1324.png,"['red blood cell\n', 'gametocyte']",1,0,1,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1326.png,"['red blood cell\n', 'trophozoite\n', 'ring']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_1327.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_134.png,"['red blood cell\n', 'trophozoite\n', 'gametocyte']",1,0,1,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_135.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_136.png,"['red blood cell\n', 'difficult\n', 'leukocyte']",1,1,0,0,0,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_138.png,"['red blood cell\n', 'schizont\n', 'difficult']",1,1,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_139.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_141.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_142.png,"['red blood cell\n', 'gametocyte\n', 'trophozoite']",1,0,1,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_143.png,"['red blood cell\n', 'leukocyte\n', 'trophozoite']",1,0,0,1,0,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_145.png,"['ring\n', 'red blood cell']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_148.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_149.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_15.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_150.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_151.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_152.png,"['red blood cell\n', 'gametocyte']",1,0,1,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_153.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_154.png,"['red blood cell\n', 'schizont\n', 'gametocyte\n', 'trophozoite\n', 'difficult']",1,1,1,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_155.png,"['red blood cell\n', 'trophozoite\n', 'difficult']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_156.png,"['red blood cell\n', 'schizont']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_157.png,"['red blood cell\n', 'trophozoite\n', 'difficult']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_158.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_16.png,"['red blood cell\n', 'difficult\n', 'ring']",1,1,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_162.png,"['red blood cell\n', 'ring\n', 'trophozoite']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_163.png,"['red blood cell\n', 'ring\n', 'trophozoite\n', 'difficult']",1,1,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_165.png,"['red blood cell\n', 'trophozoite\n', 'gametocyte\n', 'ring']",1,0,1,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_166.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_167.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_168.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_169.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_17.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_170.png,"['red blood cell\n', 'schizont\n', 'trophozoite']",1,0,0,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_172.png,"['red blood cell\n', 'trophozoite\n', 'ring']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_174.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_175.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_176.png,"['red blood cell\n', 'ring\n', 'difficult\n', 'trophozoite']",1,1,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_178.png,"['trophozoite\n', 'red blood cell']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_179.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_18.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_180.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_181.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_183.png,"['red blood cell\n', 'trophozoite\n', 'difficult']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_184.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_185.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_186.png,"['red blood cell\n', 'trophozoite\n', 'difficult']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_188.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_189.png,"['red blood cell\n', 'difficult\n', 'trophozoite']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_191.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_192.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_193.png,"['red blood cell\n', 'schizont\n', 'difficult']",1,1,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_195.png,"['schizont\n', 'difficult\n', 'red blood cell']",1,1,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_197.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_198.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_199.png,"['red blood cell\n', 'difficult\n', 'trophozoite\n', 'ring\n', 'gametocyte']",1,1,1,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_2.png,"['red blood cell\n', 'gametocyte\n', 'schizont\n', 'trophozoite\n', 'difficult']",1,1,1,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_20.png,"['red blood cell\n', 'difficult\n', 'trophozoite']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_200.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_201.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_202.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_203.png,"['ring\n', 'red blood cell']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_204.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_205.png,"['red blood cell\n', 'gametocyte']",1,0,1,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_206.png,"['red blood cell\n', 'schizont']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_207.png,"['red blood cell\n', 'difficult\n', 'trophozoite\n', 'schizont']",1,1,0,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_209.png,"['red blood cell\n', 'trophozoite\n', 'ring\n', 'difficult']",1,1,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_210.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_211.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_212.png,"['red blood cell\n', 'gametocyte\n', 'schizont\n', 'difficult']",1,1,1,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_213.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_214.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_215.png,"['red blood cell\n', 'leukocyte\n', 'trophozoite\n', 'gametocyte']",1,0,1,1,0,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_218.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_22.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_220.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_221.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_222.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_223.png,"['red blood cell\n', 'ring\n', 'trophozoite\n', 'schizont']",1,0,0,1,1,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_224.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_227.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_228.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_229.png,"['red blood cell\n', 'trophozoite\n', 'schizont']",1,0,0,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_23.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_230.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_231.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_233.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_235.png,"['red blood cell\n', 'schizont']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_238.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_24.png,"['red blood cell\n', 'schizont\n', 'trophozoite']",1,0,0,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_240.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_241.png,"['red blood cell\n', 'trophozoite\n', 'gametocyte']",1,0,1,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_242.png,"['red blood cell\n', 'schizont']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_243.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_244.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_245.png,"['red blood cell\n', 'gametocyte\n', 'ring']",1,0,1,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_246.png,"['red blood cell\n', 'schizont']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_249.png,"['red blood cell\n', 'ring\n', 'trophozoite\n', 'schizont']",1,0,0,1,1,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_25.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_250.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_252.png,"['red blood cell\n', 'trophozoite\n', 'leukocyte']",1,0,0,1,0,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_253.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_257.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_258.png,"['red blood cell\n', 'difficult\n', 'trophozoite']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_26.png,"['red blood cell\n', 'schizont']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_261.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_262.png,"['red blood cell\n', 'gametocyte\n', 'schizont\n', 'trophozoite']",1,0,1,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_264.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_265.png,"['red blood cell\n', 'gametocyte\n', 'trophozoite\n', 'ring\n', 'difficult']",1,1,1,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_270.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_271.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_272.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_273.png,"['red blood cell\n', 'trophozoite\n', 'gametocyte']",1,0,1,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_274.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_275.png,"['red blood cell\n', 'trophozoite\n', 'schizont']",1,0,0,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_277.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_278.png,"['red blood cell\n', 'gametocyte']",1,0,1,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_279.png,"['red blood cell\n', 'trophozoite\n', 'schizont']",1,0,0,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_28.png,"['red blood cell\n', 'ring\n', 'trophozoite']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_280.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_281.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_284.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_287.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_289.png,"['red blood cell\n', 'trophozoite\n', 'ring\n', 'difficult']",1,1,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_29.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_294.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
